Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Rating,Location,Customer Feedback Type,Price Range,Discount Applied,Product Availability,Order Accuracy
ORD000610,CUST1207,Swiggy Instamart,09:29.5,20,Personal Care,769,Wrong item delivered.,1,No,Yes,1.7,Mumbai,Neutral,Medium,Yes,In Stock,Correct
ORD000611,CUST7882,JioMart,06:29.5,38,Snacks,252,Items missing from order.,2,No,Yes,2.2,Pune,Negative,Low,No,In Stock,Incorrect
ORD000612,CUST9031,Swiggy Instamart,13:29.5,48,Beverages,689,Good quality products.,4,Yes,No,3.3,Hyderabad,Positive,Medium,Yes,Out of Stock,Incorrect
ORD004336,CUST8901,Blinkit,20:29.5,30,Fruits & Vegetables,152,Good quality products.,4,No,No,2.5,Delhi,Negative,Low,Yes,In Stock,Incorrect
ORD000614,CUST8102,JioMart,57:29.5,39,Dairy,781,Wrong item delivered.,1,No,Yes,2.8,Kolkata,Neutral,Medium,Yes,Out of Stock,Incorrect
ORD000615,CUST6934,JioMart,55:29.5,36,Dairy,576,Items missing from order.,2,No,Yes,3.5,Hyderabad,Neutral,Medium,No,In Stock,Correct
ORD000584,CUST8619,Blinkit,09:29.5,34,Fruits & Vegetables,153,"Very late delivery, not happy.",2,No,Yes,4,Kolkata,Positive,Low,No,In Stock,Incorrect
ORD000617,CUST3506,JioMart,26:29.5,22,Beverages,482,Delivery person was rude.,2,No,Yes,2.9,Lucknow,Negative,Low,No,Out of Stock,Correct
ORD000618,CUST8135,JioMart,31:29.5,37,Dairy,687,"Horrible experience, never ordering again.",1,No,Yes,4.5,Lucknow,Neutral,Medium,No,In Stock,Correct
ORD000619,CUST3885,Swiggy Instamart,28:29.5,26,Grocery,1384,Very satisfied with the service.,5,No,No,2.3,Chennai,Negative,High,Yes,Out of Stock,Correct
ORD000620,CUST9548,JioMart,10:29.5,38,Fruits & Vegetables,691,Quick and reliable!,5,No,No,4.4,Lucknow,Negative,Medium,No,In Stock,Correct
ORD001372,CUST2695,Blinkit,09:29.5,19,Snacks,155,Wrong item delivered.,1,No,Yes,2.9,Ahmedabad,Neutral,Low,Yes,In Stock,Correct
ORD000622,CUST9817,Swiggy Instamart,28:29.5,30,Beverages,354,Excellent experience!,5,No,No,1.1,Chennai,Neutral,Low,No,Out of Stock,Incorrect
ORD000623,CUST8921,Swiggy Instamart,13:29.5,22,Personal Care,248,Excellent experience!,5,No,No,4.1,Chennai,Neutral,Low,Yes,Out of Stock,Incorrect
ORD003357,CUST9561,Blinkit,29:29.5,56,Beverages,159,Items missing from order.,2,Yes,Yes,3.3,Kolkata,Negative,Low,Yes,Out of Stock,Incorrect
ORD000625,CUST8136,Blinkit,07:29.5,24,Beverages,160,Items missing from order.,2,No,Yes,2.2,Kolkata,Neutral,Low,No,Out of Stock,Correct
ORD000626,CUST5397,Swiggy Instamart,17:29.5,12,Dairy,665,Very satisfied with the service.,5,No,No,1.3,Hyderabad,Positive,Medium,No,Out of Stock,Incorrect
ORD000627,CUST6280,JioMart,25:29.5,18,Dairy,489,Very satisfied with the service.,5,No,No,4.3,Mumbai,Positive,Low,Yes,In Stock,Incorrect
ORD000628,CUST5022,Swiggy Instamart,11:29.5,32,Snacks,209,Items missing from order.,2,No,Yes,3.3,Jaipur,Positive,Low,Yes,In Stock,Correct
ORD002887,CUST9808,Blinkit,03:29.5,22,Personal Care,165,Items missing from order.,2,No,Yes,2.9,Chennai,Neutral,Low,Yes,Out of Stock,Correct
ORD000630,CUST5569,Swiggy Instamart,29:29.5,53,Fruits & Vegetables,246,Quick and reliable!,5,Yes,No,1.8,Ahmedabad,Negative,Low,Yes,Out of Stock,Correct
ORD001098,CUST2124,Blinkit,01:29.5,31,Beverages,172,"Horrible experience, never ordering again.",1,No,Yes,1.8,Chennai,Positive,Low,Yes,In Stock,Correct
ORD000632,CUST4995,Swiggy Instamart,29:29.5,38,Grocery,716,Quick and reliable!,5,No,No,2.4,Jaipur,Negative,Medium,Yes,In Stock,Incorrect
ORD000633,CUST8613,JioMart,02:29.5,8,Personal Care,1200,Quick and reliable!,5,No,No,1.5,Kolkata,Neutral,High,No,Out of Stock,Incorrect
ORD000634,CUST7209,Swiggy Instamart,58:29.5,20,Snacks,225,"Not fresh, disappointed.",2,No,Yes,1.2,Lucknow,Positive,Low,No,Out of Stock,Incorrect
ORD000635,CUST6511,Swiggy Instamart,28:29.5,40,Snacks,122,Wrong item delivered.,1,No,Yes,1.3,Hyderabad,Positive,Low,Yes,In Stock,Incorrect
ORD000972,CUST5901,Blinkit,04:29.5,31,Grocery,1182,"Fast delivery, great service!",5,No,No,3,Chennai,Negative,Low,No,In Stock,Correct
ORD001690,CUST6922,Blinkit,31:29.5,28,Snacks,172,"Very late delivery, not happy.",2,No,Yes,4.7,Jaipur,Negative,Medium,Yes,Out of Stock,Incorrect
ORD000638,CUST6325,Blinkit,40:29.5,49,Fruits & Vegetables,286,Excellent experience!,5,Yes,No,4.3,Ahmedabad,Negative,Low,Yes,In Stock,Correct
ORD000639,CUST3979,Swiggy Instamart,08:29.5,15,Dairy,162,"Horrible experience, never ordering again.",1,No,Yes,4.8,Delhi,Positive,Low,Yes,In Stock,Correct
ORD000640,CUST8988,JioMart,16:29.5,40,Dairy,103,Very satisfied with the service.,5,No,No,4.3,Kolkata,Negative,Low,Yes,In Stock,Incorrect
ORD003651,CUST9031,Blinkit,57:29.5,46,Fruits & Vegetables,172,Good quality products.,4,Yes,No,4.6,Hyderabad,Negative,High,Yes,Out of Stock,Incorrect
ORD000337,CUST7049,Blinkit,19:29.5,19,Snacks,173,"Very late delivery, not happy.",2,No,Yes,4.9,Hyderabad,Negative,Low,No,Out of Stock,Incorrect
ORD000643,CUST5232,Swiggy Instamart,19:29.5,10,Snacks,215,"Horrible experience, never ordering again.",1,No,Yes,1.8,Lucknow,Negative,Low,No,In Stock,Incorrect
ORD004470,CUST6570,Blinkit,10:29.5,35,Grocery,1171,"Easy to order, loved it!",5,No,No,3.6,Kolkata,Negative,High,No,Out of Stock,Correct
ORD000645,CUST5581,JioMart,08:29.5,31,Beverages,543,Good quality products.,4,No,No,4.3,Pune,Positive,Medium,Yes,Out of Stock,Correct
ORD000646,CUST5526,JioMart,34:29.5,30,Personal Care,1640,Packaging could be better.,3,No,No,3.4,Mumbai,Negative,High,Yes,Out of Stock,Correct
ORD000647,CUST1166,Blinkit,04:29.5,22,Grocery,1261,Delivery person was rude.,2,No,Yes,4.7,Mumbai,Positive,High,No,In Stock,Correct
ORD001087,CUST4109,Blinkit,57:29.5,27,Dairy,173,Excellent experience!,5,No,No,1.4,Bangalore,Neutral,High,Yes,Out of Stock,Incorrect
ORD000649,CUST4130,Swiggy Instamart,50:29.5,28,Personal Care,1405,Items missing from order.,2,No,Yes,4,Jaipur,Neutral,High,Yes,In Stock,Correct
ORD000650,CUST2402,JioMart,17:29.5,25,Dairy,755,Quick and reliable!,5,No,No,3.9,Delhi,Neutral,Medium,No,Out of Stock,Incorrect
ORD000651,CUST4954,JioMart,38:29.5,19,Dairy,694,Quick and reliable!,5,No,No,2,Mumbai,Negative,Medium,No,Out of Stock,Incorrect
ORD004716,CUST2467,Blinkit,59:29.5,34,Dairy,176,Quick and reliable!,5,No,No,4.3,Jaipur,Positive,Medium,No,In Stock,Incorrect
ORD000653,CUST9004,Swiggy Instamart,43:29.5,42,Grocery,1298,"Easy to order, loved it!",5,Yes,No,4.4,Ahmedabad,Negative,High,No,Out of Stock,Correct
ORD000654,CUST4937,JioMart,20:29.5,33,Dairy,177,Very satisfied with the service.,5,No,No,1.1,Chennai,Positive,Low,Yes,In Stock,Correct
ORD000655,CUST8800,JioMart,23:29.5,34,Fruits & Vegetables,426,"Horrible experience, never ordering again.",1,No,Yes,3,Lucknow,Positive,Low,Yes,Out of Stock,Correct
ORD000656,CUST9041,Swiggy Instamart,35:29.5,37,Fruits & Vegetables,486,"Horrible experience, never ordering again.",1,No,Yes,3.4,Mumbai,Positive,Low,Yes,In Stock,Correct
ORD000657,CUST8342,Swiggy Instamart,22:29.5,27,Grocery,826,Delivery person was rude.,2,No,Yes,3.6,Hyderabad,Neutral,Medium,No,In Stock,Correct
ORD000658,CUST1282,JioMart,04:29.5,23,Personal Care,983,Items missing from order.,2,No,Yes,3,Kolkata,Positive,Medium,Yes,Out of Stock,Correct
ORD000659,CUST2524,JioMart,54:29.5,10,Grocery,664,Packaging could be better.,3,No,No,2.3,Lucknow,Positive,Medium,Yes,Out of Stock,Correct
ORD000660,CUST5820,Swiggy Instamart,23:29.5,24,Grocery,1198,"Easy to order, loved it!",5,No,No,3.4,Kolkata,Negative,High,Yes,In Stock,Incorrect
ORD000661,CUST4630,JioMart,51:29.5,23,Grocery,434,"Horrible experience, never ordering again.",1,No,Yes,3.5,Lucknow,Neutral,Low,Yes,In Stock,Incorrect
ORD000662,CUST7625,Blinkit,50:29.5,19,Snacks,205,Delivery person was rude.,2,No,Yes,3.7,Pune,Positive,Low,Yes,In Stock,Correct
ORD002129,CUST6697,Blinkit,31:29.5,22,Dairy,177,"Horrible experience, never ordering again.",1,No,Yes,1.3,Mumbai,Negative,Low,Yes,Out of Stock,Incorrect
ORD000664,CUST6016,Swiggy Instamart,35:29.5,28,Beverages,678,"Very late delivery, not happy.",2,No,Yes,3.3,Bangalore,Neutral,Medium,Yes,In Stock,Incorrect
ORD000665,CUST7046,Swiggy Instamart,51:29.5,34,Fruits & Vegetables,514,"Fast delivery, great service!",5,No,No,4.4,Kolkata,Neutral,Medium,No,Out of Stock,Correct
ORD000666,CUST8753,Swiggy Instamart,28:29.5,18,Grocery,406,"Horrible experience, never ordering again.",1,No,Yes,4.2,Mumbai,Positive,Low,Yes,In Stock,Correct
ORD003324,CUST8758,Blinkit,26:29.5,30,Personal Care,177,"Very late delivery, not happy.",2,No,Yes,3,Pune,Neutral,Medium,Yes,In Stock,Incorrect
ORD000668,CUST6632,JioMart,36:29.5,36,Dairy,782,Good quality products.,4,No,No,3.6,Lucknow,Negative,Medium,No,Out of Stock,Correct
ORD003941,CUST3399,Blinkit,46:29.5,44,Beverages,179,"Easy to order, loved it!",5,Yes,No,3.5,Lucknow,Positive,Low,No,Out of Stock,Incorrect
ORD000670,CUST6419,JioMart,06:29.5,21,Beverages,198,Good quality products.,4,No,No,3.8,Chennai,Positive,Low,No,In Stock,Incorrect
ORD004448,CUST4281,Blinkit,45:29.5,25,Personal Care,1163,Good quality products.,4,No,No,2,Mumbai,Neutral,Medium,No,In Stock,Incorrect
ORD000672,CUST8434,JioMart,32:29.5,32,Beverages,466,"Very late delivery, not happy.",2,No,Yes,3.5,Jaipur,Neutral,Low,Yes,In Stock,Correct
ORD000673,CUST5438,Blinkit,29:29.5,35,Grocery,1194,"Fast delivery, great service!",5,No,No,3.6,Ahmedabad,Neutral,High,No,Out of Stock,Incorrect
ORD000674,CUST6023,Swiggy Instamart,41:29.5,12,Personal Care,1524,"Not fresh, disappointed.",2,No,Yes,2,Delhi,Positive,High,No,Out of Stock,Incorrect
ORD001967,CUST2641,Blinkit,43:29.5,24,Grocery,1148,Packaging could be better.,3,No,No,3.9,Delhi,Positive,High,Yes,In Stock,Incorrect
ORD000676,CUST4777,JioMart,58:29.5,16,Dairy,650,"Easy to order, loved it!",5,No,No,2.2,Chennai,Positive,Medium,No,Out of Stock,Correct
ORD001391,CUST6482,Blinkit,49:29.5,39,Grocery,1139,"Easy to order, loved it!",5,No,No,3.8,Mumbai,Positive,Low,Yes,In Stock,Incorrect
ORD003416,CUST7581,Blinkit,41:29.5,33,Personal Care,1138,Good quality products.,4,No,No,3.9,Ahmedabad,Negative,Medium,Yes,In Stock,Correct
ORD000044,CUST2291,Blinkit,05:29.5,39,Grocery,1118,Quick and reliable!,5,No,No,4.7,Bangalore,Positive,Low,Yes,In Stock,Incorrect
ORD000680,CUST2958,Swiggy Instamart,41:29.5,30,Grocery,1094,Delivery person was rude.,2,No,Yes,3.4,Bangalore,Positive,High,No,Out of Stock,Incorrect
ORD003370,CUST2970,Blinkit,31:29.5,31,Beverages,182,Good quality products.,4,No,No,4.2,Pune,Negative,High,No,In Stock,Incorrect
ORD000682,CUST4033,Swiggy Instamart,09:29.5,46,Beverages,477,"Horrible experience, never ordering again.",1,Yes,Yes,2.7,Hyderabad,Neutral,Low,Yes,Out of Stock,Incorrect
ORD000683,CUST4138,Swiggy Instamart,58:29.5,20,Fruits & Vegetables,253,Quick and reliable!,5,No,No,1,Delhi,Positive,Low,No,Out of Stock,Incorrect
ORD002707,CUST5605,Blinkit,56:29.5,31,Personal Care,1116,"Horrible experience, never ordering again.",1,No,Yes,2.6,Mumbai,Negative,High,Yes,In Stock,Correct
ORD000423,CUST7888,Blinkit,13:29.5,42,Snacks,188,Quick and reliable!,5,Yes,No,4.5,Lucknow,Negative,High,No,In Stock,Correct
ORD000726,CUST5066,Blinkit,55:29.5,31,Grocery,1109,Wrong item delivered.,1,No,Yes,3.9,Ahmedabad,Positive,Medium,No,In Stock,Correct
ORD000687,CUST9595,JioMart,05:29.5,20,Fruits & Vegetables,625,Quick and reliable!,5,No,No,2.1,Kolkata,Positive,Medium,Yes,In Stock,Correct
ORD000688,CUST5636,Blinkit,56:29.5,10,Beverages,294,"Easy to order, loved it!",5,No,No,4.3,Chennai,Negative,Low,No,Out of Stock,Correct
ORD000689,CUST2647,Swiggy Instamart,21:29.5,34,Fruits & Vegetables,665,Very satisfied with the service.,5,No,No,4.3,Mumbai,Positive,Medium,Yes,Out of Stock,Correct
ORD000690,CUST4180,Blinkit,42:29.5,42,Fruits & Vegetables,542,"Fast delivery, great service!",5,Yes,No,2.2,Delhi,Neutral,Medium,No,Out of Stock,Incorrect
ORD000691,CUST5853,JioMart,40:29.5,39,Dairy,529,Packaging could be better.,3,No,No,4.6,Ahmedabad,Negative,Medium,No,In Stock,Incorrect
ORD002021,CUST7643,Blinkit,33:29.5,25,Dairy,190,"Fast delivery, great service!",5,No,No,3.4,Ahmedabad,Positive,Medium,Yes,Out of Stock,Correct
ORD000693,CUST6912,JioMart,55:29.5,52,Fruits & Vegetables,539,Very satisfied with the service.,5,Yes,No,4,Delhi,Neutral,Medium,Yes,Out of Stock,Correct
ORD000694,CUST3939,JioMart,18:29.5,31,Snacks,267,Good quality products.,4,No,No,1.7,Delhi,Neutral,Low,No,Out of Stock,Incorrect
ORD000695,CUST5952,Blinkit,48:29.5,45,Grocery,546,Quick and reliable!,5,Yes,No,4.4,Jaipur,Neutral,Medium,Yes,In Stock,Correct
ORD000696,CUST1231,Swiggy Instamart,50:29.5,28,Snacks,399,Excellent experience!,5,No,No,1.7,Pune,Positive,Low,No,In Stock,Correct
ORD000697,CUST9751,JioMart,59:29.5,28,Snacks,444,Very satisfied with the service.,5,No,No,3.2,Mumbai,Negative,Low,No,In Stock,Incorrect
ORD001392,CUST2079,Blinkit,42:29.5,61,Grocery,1107,Good quality products.,4,Yes,No,3.5,Delhi,Neutral,Low,Yes,In Stock,Incorrect
ORD004249,CUST9465,Blinkit,12:29.5,39,Grocery,1101,Delivery person was rude.,2,No,Yes,1.9,Kolkata,Negative,Low,No,In Stock,Correct
ORD000700,CUST1745,Swiggy Instamart,58:29.5,43,Personal Care,1811,Quick and reliable!,5,Yes,No,1.6,Kolkata,Negative,High,Yes,In Stock,Correct
ORD000701,CUST1893,JioMart,55:29.5,29,Beverages,703,Excellent experience!,5,No,No,2.8,Delhi,Positive,Medium,No,In Stock,Incorrect
ORD000702,CUST5786,JioMart,52:29.5,26,Personal Care,1424,Wrong item delivered.,1,No,Yes,2.1,Bangalore,Neutral,High,No,In Stock,Correct
ORD004541,CUST3101,Blinkit,50:29.5,40,Snacks,191,Items missing from order.,2,No,Yes,4.1,Hyderabad,Positive,Low,No,Out of Stock,Correct
ORD000704,CUST9042,Blinkit,05:29.5,11,Fruits & Vegetables,275,"Very late delivery, not happy.",2,No,Yes,3.6,Kolkata,Negative,Low,No,In Stock,Correct
ORD000705,CUST2680,Swiggy Instamart,33:29.5,8,Dairy,565,"Easy to order, loved it!",5,No,No,4.1,Mumbai,Neutral,Medium,Yes,In Stock,Correct
ORD000706,CUST1200,Swiggy Instamart,18:29.5,19,Dairy,251,Excellent experience!,5,No,No,1.7,Kolkata,Negative,Low,Yes,In Stock,Correct
ORD000707,CUST5658,JioMart,25:29.5,33,Fruits & Vegetables,447,Quick and reliable!,5,No,No,1.3,Pune,Neutral,Low,No,In Stock,Correct
ORD000708,CUST8690,JioMart,18:29.5,40,Fruits & Vegetables,481,Quick and reliable!,5,No,No,2.3,Hyderabad,Negative,Low,No,In Stock,Correct
ORD000736,CUST6003,Blinkit,18:29.5,32,Grocery,1095,Packaging could be better.,3,No,No,3,Delhi,Negative,Medium,No,In Stock,Incorrect
ORD000710,CUST8216,JioMart,37:29.5,45,Grocery,436,Excellent experience!,5,Yes,No,1.6,Jaipur,Positive,Low,Yes,Out of Stock,Correct
ORD000711,CUST6582,Swiggy Instamart,44:29.5,24,Personal Care,800,Items missing from order.,2,No,Yes,3.4,Lucknow,Neutral,Medium,Yes,In Stock,Incorrect
ORD000712,CUST4020,Swiggy Instamart,18:29.5,34,Grocery,732,Packaging could be better.,3,No,No,1.6,Pune,Negative,Medium,No,In Stock,Incorrect
ORD000713,CUST1841,Blinkit,30:29.5,24,Beverages,247,Good quality products.,4,No,No,2,Chennai,Neutral,Low,No,In Stock,Incorrect
ORD000714,CUST5136,Swiggy Instamart,34:29.5,28,Snacks,270,Quick and reliable!,5,No,No,3.6,Ahmedabad,Negative,Low,Yes,In Stock,Correct
ORD000715,CUST8827,Swiggy Instamart,50:29.5,48,Snacks,185,Very satisfied with the service.,5,Yes,No,1,Jaipur,Positive,Low,No,Out of Stock,Correct
ORD000716,CUST2869,Swiggy Instamart,35:29.5,24,Personal Care,1590,Delivery person was rude.,2,No,Yes,1.7,Pune,Positive,High,Yes,In Stock,Correct
ORD000717,CUST2070,Swiggy Instamart,27:29.5,20,Dairy,455,Wrong item delivered.,1,No,Yes,3.8,Chennai,Neutral,Low,Yes,Out of Stock,Correct
ORD000718,CUST7565,Blinkit,38:29.5,36,Personal Care,1690,Very satisfied with the service.,5,No,No,4.3,Lucknow,Negative,High,Yes,In Stock,Incorrect
ORD000684,CUST4545,Blinkit,21:29.5,40,Grocery,1071,Items missing from order.,2,No,Yes,4.2,Bangalore,Neutral,Low,Yes,In Stock,Incorrect
ORD000720,CUST2213,JioMart,04:29.5,14,Dairy,215,Items missing from order.,2,No,Yes,4.3,Ahmedabad,Positive,Low,Yes,In Stock,Incorrect
ORD000721,CUST1878,Swiggy Instamart,22:29.5,33,Fruits & Vegetables,142,"Fast delivery, great service!",5,No,No,3.9,Chennai,Negative,Low,No,In Stock,Incorrect
ORD000722,CUST3485,JioMart,56:29.5,35,Fruits & Vegetables,95,Items missing from order.,2,No,Yes,3.9,Ahmedabad,Neutral,Low,No,Out of Stock,Incorrect
ORD000723,CUST3444,Blinkit,11:29.5,47,Dairy,628,Packaging could be better.,3,Yes,No,3.3,Delhi,Positive,Medium,No,Out of Stock,Incorrect
ORD004237,CUST1653,Blinkit,52:29.5,46,Grocery,1064,Good quality products.,4,Yes,No,3.7,Delhi,Positive,Medium,Yes,Out of Stock,Incorrect
ORD002252,CUST9401,Blinkit,04:29.5,23,Fruits & Vegetables,194,Quick and reliable!,5,No,No,2.4,Mumbai,Positive,High,No,In Stock,Incorrect
ORD002598,CUST5560,Blinkit,46:29.5,5,Grocery,1057,Good quality products.,4,No,No,4.9,Bangalore,Positive,High,Yes,In Stock,Incorrect
ORD000352,CUST4878,Blinkit,01:29.5,42,Personal Care,1038,Packaging could be better.,3,Yes,No,3,Ahmedabad,Positive,Low,No,In Stock,Correct
ORD003716,CUST1044,Blinkit,36:29.5,37,Dairy,203,Quick and reliable!,5,No,No,4,Mumbai,Negative,High,No,In Stock,Correct
ORD000027,CUST6574,Blinkit,33:29.5,43,Fruits & Vegetables,204,Items missing from order.,2,Yes,Yes,4.6,Hyderabad,Neutral,Low,No,Out of Stock,Incorrect
ORD000730,CUST9561,Swiggy Instamart,11:29.5,18,Snacks,364,Very satisfied with the service.,5,No,No,2.5,Bangalore,Neutral,Low,Yes,Out of Stock,Correct
ORD000731,CUST7232,JioMart,38:29.5,19,Beverages,164,Wrong item delivered.,1,No,Yes,2,Hyderabad,Negative,Low,Yes,In Stock,Correct
ORD002029,CUST3303,Blinkit,51:29.5,17,Dairy,204,Quick and reliable!,5,No,No,2.5,Lucknow,Positive,Low,Yes,Out of Stock,Incorrect
ORD000733,CUST8253,Swiggy Instamart,11:29.5,48,Personal Care,669,Items missing from order.,2,Yes,Yes,1,Hyderabad,Neutral,Medium,Yes,In Stock,Incorrect
ORD000734,CUST5871,Swiggy Instamart,33:29.5,15,Beverages,284,Excellent experience!,5,No,No,4.8,Ahmedabad,Neutral,Low,Yes,In Stock,Correct
ORD000735,CUST8025,JioMart,30:29.5,22,Grocery,400,Good quality products.,4,No,No,4.6,Bangalore,Positive,Low,No,Out of Stock,Incorrect
ORD002319,CUST9228,Blinkit,30:29.5,26,Grocery,1036,Items missing from order.,2,No,Yes,4.4,Chennai,Positive,High,No,Out of Stock,Correct
ORD000737,CUST1986,JioMart,07:29.5,24,Snacks,340,"Horrible experience, never ordering again.",1,No,Yes,3,Kolkata,Negative,Low,Yes,In Stock,Correct
ORD000738,CUST2625,Blinkit,37:29.5,11,Dairy,327,"Not fresh, disappointed.",2,No,Yes,1.3,Delhi,Neutral,Low,Yes,In Stock,Correct
ORD000739,CUST4404,Swiggy Instamart,37:29.5,21,Grocery,325,Delivery person was rude.,2,No,Yes,1.2,Bangalore,Positive,Low,Yes,In Stock,Correct
ORD000740,CUST4457,Swiggy Instamart,20:29.5,34,Beverages,847,Good quality products.,4,No,No,3.9,Delhi,Negative,Medium,No,Out of Stock,Correct
ORD000741,CUST5335,Swiggy Instamart,48:29.5,27,Snacks,218,Good quality products.,4,No,No,1.6,Ahmedabad,Negative,Low,No,Out of Stock,Incorrect
ORD000742,CUST2330,Swiggy Instamart,02:29.5,33,Grocery,491,Good quality products.,4,No,No,1.4,Delhi,Negative,Low,Yes,Out of Stock,Correct
ORD000743,CUST3573,JioMart,07:29.5,16,Grocery,981,Delivery person was rude.,2,No,Yes,2.6,Pune,Positive,Medium,No,Out of Stock,Incorrect
ORD000026,CUST7924,Blinkit,59:29.5,32,Dairy,205,Very satisfied with the service.,5,No,No,1.3,Ahmedabad,Negative,Low,Yes,In Stock,Incorrect
ORD003828,CUST2681,Blinkit,00:29.5,27,Grocery,1034,Delivery person was rude.,2,No,Yes,4.7,Chennai,Positive,Low,No,In Stock,Incorrect
ORD000746,CUST2229,JioMart,12:29.5,37,Beverages,988,"Fast delivery, great service!",5,No,No,4.8,Delhi,Positive,Medium,No,In Stock,Incorrect
ORD001672,CUST5678,Blinkit,29:29.5,26,Dairy,205,Delivery person was rude.,2,No,Yes,4.4,Jaipur,Neutral,High,No,In Stock,Correct
ORD000748,CUST1043,Swiggy Instamart,33:29.5,16,Grocery,1268,Good quality products.,4,No,No,3.7,Lucknow,Positive,High,No,In Stock,Incorrect
ORD000749,CUST7693,Blinkit,15:29.5,24,Dairy,102,"Easy to order, loved it!",5,No,No,1.4,Jaipur,Negative,Low,No,In Stock,Correct
ORD000750,CUST8381,Swiggy Instamart,54:29.5,15,Fruits & Vegetables,82,Quick and reliable!,5,No,No,4.6,Pune,Negative,Low,No,Out of Stock,Incorrect
ORD000751,CUST8699,JioMart,25:29.5,30,Snacks,137,"Horrible experience, never ordering again.",1,No,Yes,2,Pune,Negative,Low,No,Out of Stock,Correct
ORD002211,CUST3196,Blinkit,52:29.5,9,Snacks,205,Packaging could be better.,3,No,No,3.4,Bangalore,Neutral,Medium,No,Out of Stock,Incorrect
ORD000753,CUST1534,JioMart,41:29.5,16,Dairy,256,Good quality products.,4,No,No,4.6,Chennai,Neutral,Low,No,Out of Stock,Incorrect
ORD000754,CUST4792,Blinkit,48:29.5,24,Personal Care,1768,Wrong item delivered.,1,No,Yes,3.3,Chennai,Neutral,High,Yes,Out of Stock,Incorrect
ORD000755,CUST5720,Swiggy Instamart,25:29.5,40,Beverages,350,Items missing from order.,2,No,Yes,3.2,Mumbai,Negative,Low,No,Out of Stock,Incorrect
ORD000756,CUST5632,JioMart,29:29.5,35,Snacks,121,Quick and reliable!,5,No,No,4,Kolkata,Negative,Low,No,In Stock,Incorrect
ORD004034,CUST5633,Blinkit,07:29.5,22,Grocery,1025,Good quality products.,4,No,No,2.1,Hyderabad,Neutral,Low,No,In Stock,Incorrect
ORD000758,CUST2166,Swiggy Instamart,23:29.5,40,Grocery,1101,"Easy to order, loved it!",5,No,No,2,Mumbai,Negative,High,No,Out of Stock,Correct
ORD000759,CUST4824,JioMart,57:29.5,48,Fruits & Vegetables,488,"Fast delivery, great service!",5,Yes,No,1.2,Jaipur,Negative,Low,No,In Stock,Incorrect
ORD000760,CUST5334,JioMart,44:29.5,31,Beverages,748,Very satisfied with the service.,5,No,No,4.2,Bangalore,Negative,Medium,Yes,In Stock,Correct
ORD000761,CUST4241,Blinkit,08:29.5,33,Beverages,589,Packaging could be better.,3,No,No,3.5,Jaipur,Positive,Medium,No,Out of Stock,Correct
ORD000331,CUST1158,Blinkit,21:29.5,32,Dairy,210,"Easy to order, loved it!",5,No,No,1.8,Ahmedabad,Positive,Low,No,Out of Stock,Incorrect
